source_table,source_row,source_reference_as_published,data_class,dynamic_path,pressure_gpa_raw,pressure_uncertainty_gpa_raw,pressure_calibrant,pressure_gpa_fit,pressure_uncertainty_gpa_fit,pressure_scale,pressure_correction_applied,molar_volume_cm3_mol,molar_volume_uncertainty_cm3_mol,volume_a3_conventional_cell,volume_uncertainty_a3_conventional_cell,temperature_k,temperature_uncertainty_k,temperature_provenance,fit1_observed_minus_model_gpa,fit2_observed_minus_model_gpa,fit5_observed_minus_model_gpa,source_cell_note,used_in_fit
Table S1,1049,Hirao et al. (2022),static_experiment,,295.0,0.1,Pt,282.4284339,0.095738452,Fei et al. (2007),1,4.180288,0.003612,13.88306307207605,0.01199573422126387,298.0,0.0,experimental_reported,13.2794269597846,13.3939431894931,11.7170495448867,,1
Table S1,1050,Hirao et al. (2022),static_experiment,,295.3,0.9,Pt,282.7207029,0.861661472,Fei et al. (2007),1,4.138148,0.0,13.74311283949464,0.0,298.0,0.0,experimental_reported,0.946311573689457,1.06491575048756,-0.989397698822529,,1
Table S1,1051,Hirao et al. (2022),static_experiment,,296.0,0.1,Pt,283.376423,0.095735278,Fei et al. (2007),1,4.135138,0.002408,13.733116394310253,0.007997156147509246,298.0,0.0,experimental_reported,0.677392301440079,0.796301418988492,-1.28537744725037,,1
Table S1,1052,Hirao et al. (2022),static_experiment,,299.0,0.1,Pt,286.1911426,0.095716101,Fei et al. (2007),1,4.152596,0.007224,13.791095776379693,0.02399146844252774,298.0,0.0,experimental_reported,8.81214814472241,8.92931302811132,7.00561895390564,,1
Table S1,1053,Hirao et al. (2022),static_experiment,,307.0,0.1,Pt,293.6897366,0.095664409,Fei et al. (2007),1,4.136342,0.00903,13.737114972384006,0.02998933555315967,298.0,0.0,experimental_reported,11.3609338441683,11.4797207728298,9.40899429751067,,1
Table S1,1054,Hirao et al. (2022),static_experiment,,314.0,0.1,Pt,300.2708232,0.095627651,Fei et al. (2007),1,4.119486,0.00602,13.681134879351443,0.019992890368773115,298.0,0.0,experimental_reported,12.7133020134911,12.8338256705477,10.6090262399877,,1
Table S1,1055,Hirao et al. (2022),static_experiment,,319.0,0.1,Pt,304.9623934,0.095599496,Fei et al. (2007),1,4.103834,0.006622,13.629153364392632,0.021992179405650427,298.0,0.0,experimental_reported,12.4606259342016,12.5828135261012,10.2135729491994,,1
Table S1,1056,Hirao et al. (2022),static_experiment,,325.0,0.1,Pt,310.5929183,0.095567052,Fei et al. (2007),1,4.083366,0.005418,13.561177537138803,0.017993601331895804,298.0,0.0,experimental_reported,11.4932478149614,11.6176882021737,9.05770449895601,,1
Table S1,1057,Hirao et al. (2022),static_experiment,,327.6,0.7,Pt,313.0327739,0.668873449,Fei et al. (2007),1,4.06952,0.001806,13.515193889290625,0.005997867110631935,298.0,0.0,experimental_reported,9.3828820592492,9.50889730557594,6.81877606681945,,1
Table S1,1058,Hirao et al. (2022),static_experiment,,334.0,0.2,Pt,319.0427601,0.191043569,Fei et al. (2007),1,4.05748,0.001204,13.47520810855308,0.003998578073754623,298.0,0.0,experimental_reported,11.3779550289387,11.505374055036,8.70142225354624,,1
Table S1,1059,Hirao et al. (2022),static_experiment,,339.0,0.1,Pt,323.7363861,0.095497459,Fei et al. (2007),1,4.03942,0.007224,13.41522943744676,0.02399146844252774,298.0,0.0,experimental_reported,9.9457157383336,10.0753019283147,7.09954170860175,,1
Table S1,1060,Hirao et al. (2022),static_experiment,,345.0,0.1,Pt,329.3758256,0.095471254,Fei et al. (2007),1,4.02738,0.001204,13.375243656709213,0.003998578073754623,298.0,0.0,experimental_reported,11.4309510219771,11.5620240367807,8.47108513699186,,1
Table S1,1061,Hirao et al. (2022),static_experiment,,354.0,0.1,Pt,337.8339591,0.095433322,Fei et al. (2007),1,4.002698,0.007224,13.293272806197242,0.02399146844252774,298.0,0.0,experimental_reported,11.1928325307518,11.327062233269,7.99864516617612,,1
Table S1,1062,Wang et al. (2024),static_experiment,,13.8,0.2,NaCl-B1,13.8,0.2,,0,6.299027,0.00903,20.919560837365747,0.02998933555315967,300.0,10.0,experimental_reported,-0.674823240839904,-0.599072349753325,0.895205878283839,,1
Table S1,1063,Wang et al. (2024),static_experiment,,12.7,0.2,NaCl-B1,12.7,0.2,,0,6.329127,0.004214,21.019525289209614,0.013995023258141179,300.0,10.0,experimental_reported,-0.635806883789606,-0.559930895616569,0.842517706000198,,1
Table S1,1064,Wang et al. (2024),static_experiment,,12.4,0.2,NaCl-B1,12.4,0.2,,0,6.332137,0.008729,21.029521734394002,0.02898969103472102,300.0,10.0,experimental_reported,-0.823533225836375,-0.747644661473879,0.64554763899622,,1
Table S1,1065,Wang et al. (2024),static_experiment,,11.1,0.2,NaCl-B1,11.1,0.2,,0,6.370966,0.008127,21.158475877272586,0.026990401997843708,300.0,10.0,experimental_reported,-0.701167408364162,-0.625115681793032,0.647525725037621,,1
Table S1,1066,Wang et al. (2024),static_experiment,,13.9,0.2,NaCl-B1,13.9,0.2,,0,6.335749,0.006622,21.041517468615265,0.021992179405650427,473.0,10.0,experimental_reported,-0.177802749797014,-0.107045077284859,0.85539830973716,,1
Table S1,1067,Wang et al. (2024),static_experiment,,13.0,0.2,NaCl-B1,13.0,0.2,,0,6.366752,0.008729,21.144480854014446,0.02898969103472102,473.0,10.0,experimental_reported,0.0449578650119058,0.115865525216606,0.975624936765403,,1
Table S1,1068,Wang et al. (2024),static_experiment,,12.8,0.2,NaCl-B1,12.8,0.2,,0,6.367956,0.006622,21.1484794320882,0.021992179405650427,473.0,10.0,experimental_reported,-0.112050266981901,-0.0411367251634083,0.814609451890883,,1
Table S1,1069,Wang et al. (2024),static_experiment,,11.5,0.2,NaCl-B1,11.5,0.2,,0,6.412203,0.004816,21.29542717629868,0.015994312295018492,473.0,10.0,experimental_reported,0.136969029454846,0.208101429965826,0.915105271767189,,1
Table S1,1070,Wang et al. (2024),static_experiment,,11.3,0.2,NaCl-B1,11.3,0.2,,0,6.410397,0.004816,21.28942930918805,0.015994312295018492,473.0,10.0,experimental_reported,-0.125092900287918,-0.0539695309738928,0.6591518664241,,1
Table S1,1071,Wang et al. (2024),static_experiment,,10.9,0.2,NaCl-B1,10.9,0.2,,0,6.433875,0.005418,21.367401581626265,0.017993601331895804,473.0,10.0,experimental_reported,0.274142952469303,0.345384329368969,0.978683316249754,,1
Table S1,1072,Wang et al. (2024),static_experiment,,14.8,0.2,NaCl-B1,14.8,0.2,,0,6.361033,0.011739,21.12548760816411,0.03898613621910757,673.0,10.0,experimental_reported,0.0583297754802423,0.124650124639496,0.515059679794311,,1
Table S1,1073,Wang et al. (2024),static_experiment,,14.4,0.2,NaCl-B1,14.4,0.2,,0,6.380297,0.005117,21.189464857344184,0.016993956813457146,673.0,10.0,experimental_reported,0.337783362470505,0.404233397343477,0.72702450533645,,1
Table S1,1074,Wang et al. (2024),static_experiment,,13.0,0.2,NaCl-B1,13.0,0.2,,0,6.423039,0.009933,21.331414378962474,0.03298826910847564,673.0,10.0,experimental_reported,0.405050536608922,0.471791856452903,0.642981436028901,,1
Table S1,1075,Wang et al. (2024),static_experiment,,12.8,0.2,NaCl-B1,12.8,0.2,,0,6.426952,0.00903,21.344409757702177,0.02998933555315967,673.0,10.0,experimental_reported,0.336659254828302,0.40342746452113,0.560634783209901,,1
Table S1,1076,Wang et al. (2024),static_experiment,,11.7,0.2,NaCl-B1,11.7,0.2,,0,6.46548,0.004816,21.472364256062324,0.015994312295018492,673.0,10.0,experimental_reported,0.50877400759641,0.575808737622218,0.594477425648122,,1
Table S1,1077,Wang et al. (2024),static_experiment,,11.1,0.2,NaCl-B1,11.1,0.2,,0,6.491667,0.00903,21.559333329166485,0.02998933555315967,673.0,10.0,experimental_reported,0.749332872740768,0.81655038462114,0.740204149996252,,1
Table S1,1078,Wang et al. (2024),static_experiment,,14.8,0.2,NaCl-B1,14.8,0.2,,0,6.397755,0.012943,21.24744423941363,0.04298471429286219,773.0,10.0,experimental_reported,0.456718191346933,0.52154753762024,0.543780910742493,,1
Table S1,1079,Wang et al. (2024),static_experiment,,14.7,0.2,NaCl-B1,14.7,0.2,,0,6.43538,0.008127,21.37239980421846,0.026990401997843708,873.0,10.0,experimental_reported,0.700532599898231,0.764183465837652,0.412203000009257,,1
Table S1,1080,Wang et al. (2024),static_experiment,,13.2,0.2,NaCl-B1,13.2,0.2,,0,6.48956,0.008127,21.55233581753742,0.026990401997843708,873.0,10.0,experimental_reported,0.954259523632498,1.0183706343164,0.46227968503883,,1
Table S3,3,Walsh et al. (1957),dynamic_experiment,Hugoniot,35.82,0.0,,35.82,0.0,,0,5.922,0.0,19.66742471160704,0.0,403.567412684,0.0,theory_assigned_zhuang_2021_hugoniot,3.80037444781556,3.87166886463414,6.18283905925228,,1
Table S3,4,Walsh et al. (1957),dynamic_experiment,Hugoniot,35.84,0.0,,35.84,0.0,,0,5.923,0.0,19.67074578974139,0.0,404.024216896,0.0,theory_assigned_zhuang_2021_hugoniot,3.87117212673423,3.94245473083396,6.25034339373655,,1
Table S3,5,Walsh et al. (1957),dynamic_experiment,Hugoniot,36.36,0.0,,36.36,0.0,,0,5.916,0.0,19.647498242800957,0.0,415.905313136,0.0,theory_assigned_zhuang_2021_hugoniot,3.95837122308085,4.02927101304545,6.33035259782308,,1
Table S3,6,Walsh et al. (1957),dynamic_experiment,Hugoniot,36.67,0.0,,36.67,0.0,,0,5.904,0.0,19.607645305188782,0.0,422.992110699,0.0,theory_assigned_zhuang_2021_hugoniot,3.58789865558673,3.65855340459647,5.97401520624209,,1
Table S3,7,Walsh et al. (1957),dynamic_experiment,Hugoniot,42.53,0.0,,42.53,0.0,,0,5.826,0.0,19.34860121070966,0.0,557.494534219,0.0,theory_assigned_zhuang_2021_hugoniot,4.29169880261379,4.35820963394889,6.58815264034602,,1
Table S3,8,Walsh et al. (1957),dynamic_experiment,Hugoniot,42.74,0.0,,42.74,0.0,,0,5.81,0.0,19.2954639605601,0.0,562.333592716,0.0,theory_assigned_zhuang_2021_hugoniot,3.54271579499624,3.60905899683924,5.86549879351011,,1
Table S3,9,Walsh et al. (1957),dynamic_experiment,Hugoniot,43.71,0.0,,43.71,0.0,,0,5.797,0.0,19.252289944813576,0.0,584.702500331,0.0,theory_assigned_zhuang_2021_hugoniot,3.59705547872467,3.66275479845743,5.90469343888352,,1
Table S3,10,Walsh et al. (1957),dynamic_experiment,Hugoniot,47.92,0.0,,47.92,0.0,,0,5.76,0.0,19.12941005384271,0.0,682.113325824,0.0,theory_assigned_zhuang_2021_hugoniot,4.87763506834306,4.94073074507087,7.07843939022376,,1
Table S3,11,Al'tshuler et al. (1960),dynamic_experiment,Hugoniot,104.5,0.0,,104.5,0.0,,0,5.185,0.0,17.219790126592788,0.0,2042.5422075,0.0,theory_assigned_zhuang_2021_hugoniot,2.87377066340358,2.91573475174624,3.93788527131889,,1
Table S3,12,Al'tshuler et al. (1960),dynamic_experiment,Hugoniot,185.5,0.0,,185.5,0.0,,0,4.755,0.0,15.79172652882328,0.0,4156.2906675,0.0,theory_assigned_zhuang_2021_hugoniot,6.56180589927985,6.59031655223654,5.821694987211,,1
Table S3,13,Al'tshuler et al. (1960),dynamic_experiment,Hugoniot,168.0,0.0,,168.0,0.0,,0,4.91864013864194,0.0,16.335188215168653,0.0,3683.04788,0.0,theory_assigned_zhuang_2021_hugoniot,17.8276617555882,17.8576452679566,17.4484098372278,,1
Table S3,14,Al'tshuler et al. (1960),dynamic_experiment,Hugoniot,122.0,0.0,,122.0,0.0,,0,5.19277617753256,0.0,17.24561541976498,0.0,2482.64752,0.0,theory_assigned_zhuang_2021_hugoniot,16.5799657043412,16.6180669115337,17.1496219890962,,1
Table S3,15,McQueen et al. (1960),dynamic_experiment,Hugoniot,47.7,0.0,,47.7,0.0,,0,5.72,0.0,18.996566928468805,0.0,677.0098859,0.0,theory_assigned_zhuang_2021_hugoniot,2.22142402823048,2.28456293900419,4.51570360805259,,1
Table S3,16,McQueen et al. (1960),dynamic_experiment,Hugoniot,84.3,0.0,,84.3,0.0,,0,5.328,0.0,17.69470429980451,0.0,1545.8894939,0.0,theory_assigned_zhuang_2021_hugoniot,1.405898789959,1.45334569518001,2.9566529148843,,1
Table S3,17,McQueen et al. (1960),dynamic_experiment,Hugoniot,85.7,0.0,,85.7,0.0,,0,5.321,0.0,17.671456752864074,0.0,1579.9185379,0.0,theory_assigned_zhuang_2021_hugoniot,1.83939489197522,1.88641896561451,3.3529092091498,,1
Table S3,18,McQueen et al. (1960),dynamic_experiment,Hugoniot,91.1,0.0,,91.1,0.0,,0,5.25,0.0,17.43566020532539,0.0,1711.7209171,0.0,theory_assigned_zhuang_2021_hugoniot,-0.697005552150301,-0.651571522051881,0.711201258931538,,1
Table S3,19,McQueen et al. (1960),dynamic_experiment,Hugoniot,94.3,0.0,,94.3,0.0,,0,5.215,0.0,17.31942247062322,0.0,1790.2363539,0.0,theory_assigned_zhuang_2021_hugoniot,-1.71861430688648,-1.67405171834413,-0.382306486843589,,1
Table S3,20,McQueen et al. (1960),dynamic_experiment,Hugoniot,96.8,0.0,,96.8,0.0,,0,5.122,0.0,17.010562204128885,0.0,1851.7890064,0.0,theory_assigned_zhuang_2021_hugoniot,-9.53490310391832,-9.4908422210197,-8.24183424899441,,1
Table S3,21,McQueen et al. (1960),dynamic_experiment,Hugoniot,102.4,0.0,,102.4,0.0,,0,5.165,0.0,17.153368563905836,0.0,1990.3432656,0.0,theory_assigned_zhuang_2021_hugoniot,-0.759043635256717,-0.716548121988396,0.373265966526233,,1
Table S3,22,McQueen et al. (1960),dynamic_experiment,Hugoniot,103.3,0.0,,103.3,0.0,,0,5.179,0.0,17.199863657786704,0.0,2012.6981379,0.0,theory_assigned_zhuang_2021_hugoniot,1.36423862582824,1.40649824719243,2.4651084971815,,1
Table S3,23,McQueen et al. (1960),dynamic_experiment,Hugoniot,126.7,0.0,,126.7,0.0,,0,5.03,0.0,16.705023015768898,0.0,2602.4029419,0.0,theory_assigned_zhuang_2021_hugoniot,2.10218695596457,2.13945419856984,2.64106595113908,,1
Table S3,24,McQueen et al. (1960),dynamic_experiment,Hugoniot,127.6,0.0,,127.6,0.0,,0,5.015,0.0,16.65520684375368,0.0,2625.4099776,0.0,theory_assigned_zhuang_2021_hugoniot,0.960858505421953,0.997995583236246,1.47844345328343,,1
Table S3,25,McQueen et al. (1960),dynamic_experiment,Hugoniot,139.3,0.0,,139.3,0.0,,0,4.923,0.0,16.349667655393695,0.0,2926.6994739,0.0,theory_assigned_zhuang_2021_hugoniot,-2.16616194880629,-2.13089516977553,-1.93341768759885,,1
Table S3,26,McQueen et al. (1960),dynamic_experiment,Hugoniot,139.7,0.0,,139.7,0.0,,0,4.958,0.0,16.465905390095866,0.0,2937.0721339,0.0,theory_assigned_zhuang_2021_hugoniot,2.67261754012193,2.70757834578558,2.9071310598668,,1
Table S3,27,McQueen et al. (1960),dynamic_experiment,Hugoniot,161.8,0.0,,161.8,0.0,,0,4.83,0.0,16.04080738889936,0.0,3517.5755964,0.0,theory_assigned_zhuang_2021_hugoniot,1.10481506525642,1.13661146445102,0.835623827791267,,1
Table S3,28,McQueen et al. (1960),dynamic_experiment,Hugoniot,172.8,0.0,,172.8,0.0,,0,4.802,0.0,15.947817201137623,0.0,3811.9427024,0.0,theory_assigned_zhuang_2021_hugoniot,4.79604282007216,4.82617146642855,4.30630393036049,,1
Table S3,29,McQueen et al. (1960),dynamic_experiment,Hugoniot,173.0,0.0,,173.0,0.0,,0,4.788,0.0,15.901322107256757,0.0,3817.32823,0.0,theory_assigned_zhuang_2021_hugoniot,2.83229539980726,2.86255518152586,2.33052636952021,,1
Table S3,30,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,37.396,0.0,,37.396,0.0,,0,5.778,0.0,19.18918946026097,0.0,439.60014772656,0.0,theory_assigned_zhuang_2021_hugoniot,-2.96148428619576,-2.8915450006534,-0.333556716237062,,1
Table S3,31,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,38.394,0.0,,38.394,0.0,,0,5.83,0.0,19.361885523247054,0.0,462.45613304876,0.0,theory_assigned_zhuang_2021_hugoniot,0.976461594990162,1.04576732983999,3.45209287057624,,1
Table S3,32,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,40.0,0.0,,40.0,0.0,,0,5.812,0.0,19.302106116828796,0.0,499.29876,0.0,theory_assigned_zhuang_2021_hugoniot,1.32437899314671,1.39254669174369,3.76681612373617,,1
Table S3,33,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,42.2,0.0,,42.2,0.0,,0,5.793,0.0,19.23900563227619,0.0,549.8929564,0.0,theory_assigned_zhuang_2021_hugoniot,2.08673960440134,2.15340313941616,4.47110984274352,,1
Table S3,34,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,50.0,0.0,,50.0,0.0,,0,5.651,0.0,18.767412537198815,0.0,730.43536,0.0,theory_assigned_zhuang_2021_hugoniot,-0.374785299307874,-0.313061312042151,1.95474204026145,,1
Table S3,35,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,100.23,0.0,,100.23,0.0,,0,5.173,0.0,17.179937188980617,0.0,1936.542513539,0.0,theory_assigned_zhuang_2021_hugoniot,-1.54547605549278,-1.50244023217175,-0.356560586611025,,1
Table S3,36,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,129.0,0.0,,129.0,0.0,,0,4.903,0.0,16.28324609270674,0.0,2661.24671,0.0,theory_assigned_zhuang_2021_hugoniot,-12.3210074526937,-12.2834295366646,-11.8836030517605,,1
Table S3,37,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,141.0,0.0,,141.0,0.0,,0,4.869,0.0,16.170329436138918,0.0,2970.81623,0.0,theory_assigned_zhuang_2021_hugoniot,-8.27364667437297,-8.2382571303109,-8.11020078357964,,1
Table S3,38,Al'tshuler et al. (1962),dynamic_experiment,Hugoniot,178.623,0.0,,178.623,0.0,,0,4.747,0.0,15.7651579037485,0.0,3969.23053256339,0.0,theory_assigned_zhuang_2021_hugoniot,0.464304166993713,0.494121050935803,-0.165657468821934,,1
Table S3,39,Brown et al. (1986),dynamic_experiment,Hugoniot,77.0,1.0,,77.0,1.0,,0,5.406,0.021,17.95374839428363,0.06974264082130156,1369.39927,0.0,theory_assigned_zhuang_2021_hugoniot,2.57410329103745,2.62395500737657,4.27520576518867,,1
Table S3,40,Brown et al. (1986),dynamic_experiment,Hugoniot,102.0,1.0,,102.0,1.0,,0,5.19,0.019,17.23639551726453,0.06310048455260617,1980.41552,0.0,theory_assigned_zhuang_2021_hugoniot,1.52357808604263,1.56615373882435,2.65477576868591,,1
Table S3,41,Brown et al. (1986),dynamic_experiment,Hugoniot,119.0,2.0,,119.0,2.0,,0,5.068,0.032,16.831223984874107,0.10627450029912619,2406.55231,0.0,theory_assigned_zhuang_2021_hugoniot,0.901827195490966,0.940625221089533,1.62573503710027,,1
Table S3,42,Brown et al. (1986),dynamic_experiment,Hugoniot,120.0,2.0,,120.0,2.0,,0,5.058,0.032,16.798013203530633,0.10627450029912619,2431.88756,0.0,theory_assigned_zhuang_2021_hugoniot,0.483697793318271,0.522306088921809,1.18391160674364,,1
Table S3,43,Brown et al. (1986),dynamic_experiment,Hugoniot,142.0,2.0,,142.0,2.0,,0,4.933,0.03,16.382878436737172,0.0996323440304308,2996.80752,0.0,theory_assigned_zhuang_2021_hugoniot,1.10199056496546,1.13665309890922,1.28044110370197,,1
Table S3,44,Brown et al. (1986),dynamic_experiment,Hugoniot,151.0,1.0,,151.0,1.0,,0,4.882,0.017,16.213503451885437,0.05645832828391079,3232.07103,0.0,theory_assigned_zhuang_2021_hugoniot,0.732743716422419,0.766057073996365,0.703331878573124,,1
Table S3,45,Brown et al. (1986),dynamic_experiment,Hugoniot,177.0,2.0,,177.0,2.0,,0,4.769,0.028,15.83822162270415,0.09299018776173541,3925.28927,0.0,theory_assigned_zhuang_2021_hugoniot,2.75418291223454,2.78397970932943,2.16906306659752,,1
Table S3,46,Hixson et al. (1991),dynamic_experiment,Hugoniot,162.0,0.0,,162.0,0.0,,0,4.823,0.0,16.017559841958928,0.0,3522.89552,0.0,theory_assigned_zhuang_2021_hugoniot,0.227777926234609,0.259612914372525,-0.0496223485513951,,1
Table S3,47,Brown et al. (2000),dynamic_experiment,Hugoniot,39.6,0.2,,39.6,0.2,,0,5.848,0.006,19.42166492966531,0.019926468806086162,490.1153216,0.0,theory_assigned_zhuang_2021_hugoniot,3.04728559860721,3.11578887908406,5.42816862425219,,1
Table S3,48,Brown et al. (2000),dynamic_experiment,Hugoniot,40.1,0.2,,40.1,0.2,,0,5.842,0.006,19.401738460859224,0.019926468806086162,501.5953651,0.0,theory_assigned_zhuang_2021_hugoniot,3.1373558267552,3.20550723492261,5.50890351916686,,1
Table S3,49,Brown et al. (2000),dynamic_experiment,Hugoniot,42.7,0.4,,42.7,0.4,,0,5.811,0.012,19.298785038694447,0.039852937612172325,561.4117659,0.0,theory_assigned_zhuang_2021_hugoniot,3.56723117611303,3.63360210455479,5.88960787760592,,1
Table S3,50,Brown et al. (2000),dynamic_experiment,Hugoniot,46.3,0.5,,46.3,0.5,,0,5.745,0.012,19.0795938818275,0.039852937612172325,644.5672659,0.0,theory_assigned_zhuang_2021_hugoniot,2.62246053212048,2.68646956815217,4.92631861052764,,1
Table S3,51,Brown et al. (2000),dynamic_experiment,Hugoniot,69.6,0.2,,69.6,0.2,,0,5.48,0.005,18.19950817622536,0.016605390671738468,1192.1132816,0.0,theory_assigned_zhuang_2021_hugoniot,2.82864917395899,2.88121843451744,4.68546960168636,,1
Table S3,52,Brown et al. (2000),dynamic_experiment,Hugoniot,70.5,0.4,,70.5,0.4,,0,5.464,0.011,18.146370926075797,0.03653185947782463,1213.5878675,0.0,theory_assigned_zhuang_2021_hugoniot,2.27132870066526,2.32353517718246,4.11923827244632,,1
Table S3,53,Brown et al. (2000),dynamic_experiment,Hugoniot,84.6,0.4,,84.6,0.4,,0,5.329,0.01,17.69802537793886,0.033210781343476936,1553.1765116,0.0,theory_assigned_zhuang_2021_hugoniot,1.72324858772014,1.77060727758065,3.26349751388366,,1
Table S3,54,Brown et al. (2000),dynamic_experiment,Hugoniot,89.1,0.4,,89.1,0.4,,0,5.293,0.01,17.578466565102342,0.033210781343476936,1662.8038331,0.0,theory_assigned_zhuang_2021_hugoniot,1.85498539889375,1.90100193640563,3.2892816738314,,1
Table S3,55,Brown et al. (2000),dynamic_experiment,Hugoniot,107.8,0.7,,107.8,0.7,,0,5.142,0.014,17.07698376681584,0.046495093880867706,2124.8348124,0.0,theory_assigned_zhuang_2021_hugoniot,0.826089710959323,0.867296053411565,1.82080390144932,,1
Table S3,56,Brown et al. (2000),dynamic_experiment,Hugoniot,110.2,0.6,,110.2,0.6,,0,5.123,0.009,17.013883282263233,0.02988970320912924,2184.8879484,0.0,theory_assigned_zhuang_2021_hugoniot,0.556429503906045,0.597098534494734,1.49387493042067,,1
Table S3,57,Brown et al. (2000),dynamic_experiment,Hugoniot,135.1,0.9,,135.1,0.9,,0,4.964,0.013,16.48583185890195,0.04317401574652001,2818.0746051,0.0,theory_assigned_zhuang_2021_hugoniot,0.103262907482929,0.139107656136446,0.441536555135599,,1
Table S3,58,Brown et al. (2000),dynamic_experiment,Hugoniot,161.5,2.2,,161.5,2.2,,0,4.823,0.033,16.017559841958928,0.10959557843347388,3509.5979475,0.0,theory_assigned_zhuang_2021_hugoniot,-0.12862942449209,-0.0967026524233745,-0.396652402799646,,1
Table S3,59,Brown et al. (2000),dynamic_experiment,Hugoniot,165.2,1.3,,165.2,1.3,,0,4.814,0.017,15.987670138749797,0.05645832828391079,3608.1765184,0.0,theory_assigned_zhuang_2021_hugoniot,1.18454223757311,1.2158936239378,0.841601165781952,,1
Table S3,60,Brown et al. (2000),dynamic_experiment,Hugoniot,168.7,0.9,,168.7,0.9,,0,4.802,0.012,15.947817201137623,0.039852937612172325,3701.8022499,0.0,theory_assigned_zhuang_2021_hugoniot,1.89021364338453,1.92107170678204,1.47515503467142,,1
Table S3,61,Brown et al. (2000),dynamic_experiment,Hugoniot,175.4,0.6,,175.4,0.6,,0,4.769,0.008,15.83822162270415,0.026568625074781548,3882.0475996,0.0,theory_assigned_zhuang_2021_hugoniot,1.62414443280394,1.65422304943078,1.06675903681281,,1
Table S3,62,Brown et al. (2000),dynamic_experiment,Hugoniot,175.7,0.6,,175.7,0.6,,0,4.761,0.008,15.811652997629368,0.026568625074781548,3890.1495979,0.0,theory_assigned_zhuang_2021_hugoniot,0.595941036095041,0.626075141371814,0.02712028315716,,1
Table S3,63,Brown et al. (2000),dynamic_experiment,Hugoniot,177.5,0.8,,177.5,0.8,,0,4.761,0.012,15.811652997629368,0.039852937612172325,3938.8179475,0.0,theory_assigned_zhuang_2021_hugoniot,1.86688198743644,1.89669867787899,1.26725276864684,,1
Table S3,64,Brown et al. (2000),dynamic_experiment,Hugoniot,179.4,0.8,,179.4,0.8,,0,4.777,0.012,15.864790247778933,0.039852937612172325,3990.2949116,0.0,theory_assigned_zhuang_2021_hugoniot,5.67741664928118,5.70669098132294,5.05555573479336,,1
Table S3,65,Smith et al. (2018),dynamic_experiment,Ramp,57.8,0.0,,57.8,0.0,,0,5.48575638506876,0.0,18.218625580810105,0.0,1065.39213043294,0.0,theory_assigned_zhuang_2021_isentrope,-7.35206660228718,-7.29741110870773,-5.31106263162005,,1
Table S3,66,Smith et al. (2018),dynamic_experiment,Ramp,66.2,0.2,,66.2,0.2,,0,5.39044401544402,0.00519811380467061,17.902085754116513,0.017263342096542462,1085.57022359682,0.0,theory_assigned_zhuang_2021_isentrope,-6.86758905870897,-6.81332345809676,-4.74501173055496,,1
Table S3,67,Smith et al. (2018),dynamic_experiment,Ramp,75.3,0.3,,75.3,0.3,,0,5.29838709677419,0.00502216786424103,17.59635753440672,0.016679011880954542,1107.19638068189,0.0,theory_assigned_zhuang_2021_isentrope,-6.11831494141779,-6.06427682998972,-3.96137443895004,,1
Table S3,68,Smith et al. (2018),dynamic_experiment,Ramp,84.7,0.4,,84.7,0.4,,0,5.20942164179104,0.00485500618992596,17.300896307149884,0.01612385489948581,1129.28254286851,0.0,theory_assigned_zhuang_2021_isentrope,-5.50502020612942,-5.4510164679921,-3.35892745887476,,1
Table S3,69,Smith et al. (2018),dynamic_experiment,Ramp,94.6,0.5,,94.6,0.5,,0,5.12339449541284,0.00469605361632652,17.015193432352916,0.015595960982906417,1152.26787120619,0.0,theory_assigned_zhuang_2021_isentrope,-4.84132399066679,-4.78715640205331,-2.75107607363172,,1
Table S3,70,Smith et al. (2018),dynamic_experiment,Ramp,104.7,0.6,,104.7,0.6,,0,5.04471544715447,0.00455299228082584,16.753894165550758,0.015120843109704529,1175.42865890731,0.0,theory_assigned_zhuang_2021_isentrope,-3.89156202451934,-3.83705801792441,-1.89509693693574,,1
Table S3,71,Smith et al. (2018),dynamic_experiment,Ramp,115.2,0.7,,115.2,0.7,,0,4.964,0.00440852575488382,16.48583185890195,0.014641058489253315,1199.20014764698,0.0,theory_assigned_zhuang_2021_isentrope,-3.52113087176542,-3.46602099087237,-1.66353935315226,,1
Table S3,72,Smith et al. (2018),dynamic_experiment,Ramp,126.1,0.8,,126.1,0.8,,0,4.89010507880911,0.00854913475316277,16.240421051895538,0.02839234449632084,1223.54972266918,0.0,theory_assigned_zhuang_2021_isentrope,-2.63610481862727,-2.58022582837711,-0.948590345062243,,1
Table S3,73,Smith et al. (2018),dynamic_experiment,Ramp,137.3,0.9,,137.3,0.9,,0,4.81422413793103,0.00828610006528585,15.988414518331618,0.027518785745837833,1248.22535955337,0.0,theory_assigned_zhuang_2021_isentrope,-2.49643586405688,-2.439458556342,-1.02532892973244,,1
